M E_tot E_int S T a b c LL_index
0 14.284208619240495 0.2842086192404951 2. 119.99999999999999 0 0 1.0000000000000004 3
0 14.725692013856857 0.7256920138568569 0.9999999999999993 119.99999999999987 0 0.9999999999999998 0 3
0 14.725692013856857 0.7256920138568574 1.0000000000000002 119.99999999999996 0 0 1.0000000000000007 4
0 14.683757539162663 0.6837575391626627 1. 119.99999999999999 0 1.0000000000000002 0 3
0 14.65441598961337 0.654415989613369 0.9999999999999998 120.00000000000001 0 0.9999999999999997 0 3
0 14.683757539162663 0.6837575391626632 1. 119.99999999999997 0 0 1.000000000000001 4
0 14.65441598961337 0.6544159896133696 1.0000000000000007 120.00000000000006 0 0 1.0000000000000013 4
0 14.61855502599709 0.618555025997089 0.9999999999999998 119.99999999999983 0 0.9999999999999988 0 3
0 14.60351829603385 0.603518296033849 1. 119.99999999999996 0 0.9999999999999997 0 3
0 14.61855502599709 0.6185550259970892 1.0000000000000004 120.00000000000001 0 0 1. 4
0 14.60351829603385 0.6035182960338488 0.9999999999999998 119.99999999999997 0 0 1. 4
0 14.553372937088445 0.5533729370884459 0.9999999999999998 119.99999999999983 0 0.9999999999999999 0 3
0 14.538620658151208 0.5386206581512079 0.9999999999999998 119.99999999999986 0 1. 0 3
0 14.536279132576258 0.536279132576258 1.0000000000000004 120.00000000000003 0 1.0000000000000009 0 3
0 14.553372937088445 0.5533729370884457 1.0000000000000002 119.99999999999993 0 0 1.0000000000000007 4
0 14.538620658151208 0.5386206581512079 0.9999999999999993 119.99999999999987 0 0 0.9999999999999997 4
0 14.504827374348082 0.5048273743480824 1. 119.99999999999997 0 0.9999999999999998 0 4
0 14.536279132576258 0.5362791325762578 1.0000000000000004 119.99999999999993 0 0 1.0000000000000004 4
0 14.473478908080212 0.4734789080802118 1. 119.99999999999996 0 0.9999999999999997 0 3
0 14.504827374348082 0.5048273743480821 0.9999999999999998 119.99999999999991 0 0 0.9999999999999999 4
0 14.457654662889453 0.45765466288945256 1. 119.99999999999986 0 0.9999999999999997 0 3
0 14.473478908080212 0.4734789080802123 1.0000000000000007 119.99999999999994 0 0 1.0000000000000009 4
0 14.457654662889453 0.457654662889453 1.0000000000000007 119.99999999999999 0 0 1.000000000000001 4
0 14.407435902920964 0.407435902920964 1.0000000000000002 119.99999999999993 0 1.0000000000000007 0 3
0 14.394416814367567 0.39441681436756615 0.9999999999999998 119.99999999999994 0 1.0000000000000004 0 3
0 14.407435902920964 0.40743590292096427 1. 119.99999999999996 0 0 1.0000000000000004 4
0 14.394416814367567 0.3944168143675665 1.0000000000000002 119.99999999999993 0 0 1.0000000000000002 4
0 14.771844901014948 0.7718449010149482 0 119.99999999999999 0 1.0000000000000007 0 3
0 14.742195169603056 0.7421951696030558 0 119.99999999999994 0 1.0000000000000002 0 3
0 14.771844901014948 0.7718449010149482 0 119.99999999999993 0 0 1.0000000000000002 4
0 14.714811384593995 0.7148113845939947 0 119.9999999999998 0 0.9999999999999996 0 3
0 14.742195169603058 0.7421951696030566 0 120.00000000000003 0 0 1.0000000000000009 4
0 14.714811384593995 0.7148113845939956 0 119.99999999999993 0 0 1.0000000000000002 4
0 14.672830333901501 0.6728303339015014 0 119.99999999999987 0 0.9999999999999994 0 3
0 14.672830333901501 0.6728303339015023 0 120. 0 0 1.0000000000000009 4
0 14.605766566479256 0.6057665664792552 0 119.99999999999984 0 1.0000000000000007 0 3
0 14.605766566479256 0.6057665664792555 0 120. 0 0 1.0000000000000013 4
0 14.562899402641692 0.5628994026416924 0 119.99999999999987 0 0.9999999999999998 0 3
0 14.535198407422493 0.5351984074224927 0 119.99999999999986 0 1. 0 3
0 14.562899402641692 0.5628994026416927 0 119.99999999999993 0 0 1.0000000000000002 4
0 14.535198407422493 0.5351984074224932 0 119.99999999999994 0 0 1.0000000000000002 4
0 14.497359197154799 0.4973591971547983 0 119.99999999999996 0 1.0000000000000004 0 3
0 14.497359197154799 0.49735919715479826 0 119.99999999999994 0 0 1.0000000000000009 4
0 14.43767609349562 0.4376760934956205 2.0000000000000004 98.99999999999993 0 2.0000000000000013 0 2
0 14.43767609349562 0.43767609349562014 2. 98.99999999999996 0 0 2.0000000000000004 3
0 14.397887357721498 0.397887357721497 2.0000000000000004 99.00000000000006 0 1.0000000000000007 1.0000000000000004 3
0 14.39788735772198 0.39788735772198014 1.9999999999999996 98.99999999999993 0.9999999999999996 0 0 3
0 14.704061641394071 0.7040616413940721 0.9999999999999998 98.99999999999991 0 2. 0 3
0 14.696302876017842 0.6963028760178432 1. 98.9999999999999 0 1.0000000000000009 1.0000000000000002 3
0 14.68845556797896 0.6884555679789583 1.0000000000000002 99.00000000000006 0 1.0000000000000007 1.0000000000000004 3
0 14.648082528167635 0.6480825281676337 1. 98.99999999999991 0 2. 0 3
0 14.704061641394073 0.7040616413940727 1. 98.99999999999999 0 0 2.0000000000000004 4
0 14.648082528167633 0.6480825281676336 1. 98.99999999999991 0 0 2. 4
0 14.604237338187485 0.6042373381874847 1.0000000000000002 98.99999999999997 0 1.0000000000000007 1.0000000000000002 3
0 14.547565582643033 0.5475655826430335 1.0000000000000002 98.99999999999996 0 2.000000000000002 0 3
0 14.527403129912457 0.527403129912457 1.0000000000000002 98.99999999999996 0 2.0000000000000013 0 3
0 14.544995240965145 0.5449952409651442 1. 98.9999999999999 0 1.0000000000000007 1.0000000000000002 3
0 14.547565582643035 0.5475655826430339 1.0000000000000007 98.99999999999993 0 0 2.000000000000002 4
0 14.527403129912457 0.527403129912457 1.0000000000000004 98.99999999999997 0 0 2.0000000000000018 4
0 14.489952895553378 0.4899528955533772 0.9999999999999998 98.99999999999989 0 0.9999999999999998 0.9999999999999998 3
0 14.696302876016441 0.6963028760164406 1. 98.99999999999994 1. 0 0 3
0 14.688455567980185 0.6884555679801848 1.0000000000000007 98.99999999999999 1.0000000000000009 0 0 3
0 14.604237338187401 0.6042373381874004 1.0000000000000002 98.99999999999994 1.0000000000000002 0 0 3
0 14.544995240965552 0.5449952409655521 0.9999999999999998 98.99999999999989 1. 0 0 3
0 14.489952895551292 0.4899528955512917 0.9999999999999998 98.99999999999989 1. 0 0 3
0 14.87284905783103 0.8728490578310298 0 98.99999999999991 0 0.9999999999999992 1. 3
0 14.833776897280828 0.8337768972808272 0 98.99999999999997 0 2. 0 3
0 14.833776897280828 0.8337768972808274 0 98.99999999999993 0 0 2.000000000000001 4
0 14.731889236629094 0.7318892366290934 0 98.99999999999993 0 1.9999999999999996 0 3
0 14.740969687230336 0.7409696872303366 0 99.00000000000003 0 1.0000000000000004 0.9999999999999999 3
0 14.692994086292456 0.6929940862924562 0 98.99999999999989 0 1.9999999999999976 0 3
0 14.731889236629094 0.731889236629094 0 98.99999999999987 0 0 1.9999999999999993 4
0 14.692994086292456 0.6929940862924564 0 98.99999999999999 0 0 2.0000000000000013 4
0 14.656514140244322 0.6565141402443216 0 99. 0 1.0000000000000002 1.0000000000000007 3
0 14.612623194306993 0.612623194306993 0 98.99999999999994 0 2.0000000000000013 0 3
0 14.594456090311839 0.5944560903118387 0 98.99999999999996 0 1.0000000000000002 1.0000000000000002 3
0 14.612623194306993 0.6126231943069933 0 98.99999999999989 0 0 2. 4
0 14.53065349403429 0.5306534940342894 0 98.99999999999993 0 2.0000000000000004 0 3
0 14.53065349403429 0.5306534940342891 0 98.99999999999987 0 0 2.0000000000000004 4
0 14.872849057832202 0.8728490578322015 0 98.9999999999999 1.0000000000000004 0 0 3
0 14.740969687230622 0.740969687230623 0 98.99999999999991 1.0000000000000002 0 0 3
0 14.656514140243523 0.6565141402435234 0 98.99999999999993 1. 0 0 3
0 14.594456090310679 0.5944560903106798 0 98.99999999999994 1.0000000000000009 0 0 3
0 14.696302876017551 0.6963028760175505 1.0000000000000002 79.99999999999994 0 2.000000000000001 1.0000000000000007 3
0 14.6565141402446 0.6565141402445996 1. 79.99999999999989 0 3. 0 2
0 14.69630287601755 0.6963028760175498 0.9999999999999998 79.99999999999986 0 1.0000000000000002 2. 3
0 14.636619772359017 0.6366197723590168 0.9999999999999998 79.99999999999989 0 1.9999999999999991 0.9999999999999994 3
0 14.636619772359017 0.6366197723590173 1.0000000000000002 79.99999999999996 0 1.0000000000000009 2.000000000000001 3
0 14.6565141402446 0.6565141402445988 0.9999999999999998 79.9999999999999 0 0 2.9999999999999987 4
0 14.696302876017207 0.696302876017206 1.0000000000000002 79.99999999999994 0.9999999999999999 1. 0 3
0 14.696302876017205 0.6963028760172052 1. 79.99999999999991 0.9999999999999994 0 1. 3
0 14.636619772358292 0.6366197723582923 1.0000000000000004 79.99999999999991 1.0000000000000002 1.0000000000000002 0 3
0 14.636619772358292 0.6366197723582917 1.0000000000000002 79.99999999999993 1. 0 1.0000000000000004 3
0 14.775880347563417 0.775880347563417 0 79.9999999999999 0 3.000000000000002 0 2
0 14.736091611791034 0.736091611791034 0 79.99999999999986 0 1.9999999999999996 0.9999999999999991 3
0 14.775880347563417 0.7758803475634165 0 79.99999999999989 0 0 2.9999999999999996 4
0 14.736091611791034 0.7360916117910338 0 79.99999999999987 0 1. 2. 3
0 14.736091611790812 0.7360916117908122 0 79.99999999999989 1.000000000000001 0.9999999999999999 0 3
0 14.736091611790812 0.7360916117908127 0 79.99999999999993 1. 0 1.0000000000000007 3
0 14.79577471545029 0.7957747154502913 0 62.999999999999886 0 2. 1.9999999999999998 3
0 14.795774715449006 0.7957747154490068 0 62.99999999999993 1.0000000000000002 1.0000000000000002 0.9999999999999996 3
0 14.795774715449138 0.795774715449137 0 62.99999999999986 2.000000000000001 0 0 3
2 14.433600401122419 0.43360040112241827 1.9999999999999978 142.99999999999974 0 0 0 2
2 14.423184474570906 0.42318447457090547 1.9999999999999991 142.9999999999998 0 0 0 2
2 14.374886279751392 0.37488627975139205 1.9999999999999996 142.99999999999994 0 0 0 2
2 14.34659448846608 0.34659448846608004 1.9999999999999996 142.9999999999999 0 0 0 2
2 14.288437457966685 0.2884374579666858 1.9999999999999996 142.99999999999991 0 0 0 2
2 14.262639965649676 0.26263996564967534 2.0000000000000004 143. 0 0 0 2
2 14.24861687096847 0.24861687096847127 1.9999999999999996 142.9999999999999 0 0 0 2
2 14.178466334875846 0.1784663348758461 2.0000000000000004 142.99999999999994 0 0 0 2
2 14.702669307141939 0.7026693071419379 0.9999999999999998 142.99999999999997 0 0 0 3
2 14.669622702678602 0.6696227026786024 1.0000000000000002 143.00000000000006 0 0 0 3
2 14.665570023641376 0.6655700236413751 1.0000000000000004 143. 0 0 0 3
2 14.641880753511142 0.6418807535111428 0.9999999999999998 142.99999999999991 0 0 0 3
2 14.628807855609546 0.6288078556095467 0.9999999999999998 143. 0 0 0 3
2 14.604377898349709 0.6043778983497093 1.0000000000000002 143.00000000000003 0 0 0 3
2 14.59068606950833 0.5906860695083298 0.9999999999999998 142.99999999999986 0 0 0 3
2 14.564811674233002 0.564811674233002 1.0000000000000004 143. 0 0 0 3
2 14.556039357548851 0.5560393575488508 1.0000000000000002 143.00000000000003 0 0 0 3
2 14.532670220917117 0.5326702209171166 1.0000000000000007 143.00000000000014 0 0 0 3
2 14.506666393384737 0.5066663933847377 0.9999999999999998 142.99999999999977 0 0 0 3
2 14.499785373022975 0.49978537302297604 0.9999999999999993 142.99999999999977 0 0 0 3
2 14.497172610368194 0.4971726103681946 0.9999999999999998 142.99999999999974 0 0 0 3
2 14.48638511942581 0.48638511942580953 1.0000000000000007 143.00000000000009 0 0 0 3
2 14.471865193438818 0.4718651934388189 0.9999999999999993 142.99999999999986 0 0 0 3
2 14.459047458697793 0.45904745869779234 1.0000000000000002 142.99999999999994 0 0 0 3
2 14.441642445046927 0.441642445046928 0.9999999999999998 142.99999999999997 0 0 0 3
2 14.42871934884001 0.4287193488400105 1. 142.99999999999997 0 0 0 3
2 14.405548663453695 0.4055486634536956 1.0000000000000007 143.00000000000009 0 0 0 3
2 14.387992548037726 0.38799254803772626 1.0000000000000002 142.9999999999999 0 0 0 3
2 14.381137992007933 0.38113799200793314 0.9999999999999998 142.99999999999983 0 0 0 3
2 14.366227160766378 0.366227160766379 1. 142.99999999999997 0 0 0 3
2 14.354020221642193 0.3540202216421932 1. 143. 0 0 0 3
2 14.277297243382721 0.27729724338272044 1. 142.99999999999991 0 0 0 3
2 14.786800821441352 0.7868008214413514 0 143.00000000000014 0 0 0 3
2 14.752996731201272 0.752996731201272 0 143.00000000000009 0 0 0 3
2 14.723669221588818 0.723669221588817 0 142.99999999999991 0 0 0 3
2 14.706689388316294 0.7066893883162937 0 143.00000000000003 0 0 0 3
2 14.686144296638238 0.686144296638238 0 142.99999999999991 0 0 0 3
2 14.654908393580214 0.6549083935802138 0 142.99999999999997 0 0 0 3
2 14.63429762206779 0.634297622067789 0 142.99999999999991 0 0 0 3
2 14.60553754973624 0.6055375497362403 0 142.99999999999983 0 0 0 3
2 14.588608362937316 0.5886083629373166 0 142.99999999999997 0 0 0 3
2 14.563364586858574 0.5633645868585745 0 143. 0 0 0 3
2 14.528777673582319 0.5287776735823193 0 142.99999999999986 0 0 0 3
2 14.490027141560313 0.4900271415603131 0 143.00000000000006 0 0 0 3
2 14.478832753478379 0.47883275347837934 0 142.99999999999986 0 0 0 3
2 14.477716516343587 0.4777165163435867 0 142.99999999999983 0 0 0 3
2 14.423826727364885 0.4238267273648854 0 143. 0 0 0 3
2 14.372494919109004 0.3724949191090038 0 142.99999999999991 0 0 0 3
2 14.464346577223116 0.4643465772231159 1.9999999999999991 119.9999999999999 0 1. 0 2
2 14.423596537210656 0.42359653721065565 2. 119.99999999999987 0 1.0000000000000002 0 2
2 14.417781725609029 0.41778172560902854 2. 119.99999999999994 0 0 1.0000000000000004 2
2 14.339820225674782 0.3398202256747814 2. 119.99999999999986 0 0.9999999999999996 0 2
2 14.318309886178575 0.318309886178576 2.0000000000000004 120.00000000000006 0 0 1.0000000000000004 2
2 14.28420861923962 0.28420861923961904 1.9999999999999996 119.9999999999999 0 0.9999999999999996 0 2
2 14.725692013856987 0.725692013856987 1. 119.99999999999987 0 1.0000000000000002 0 3
2 14.683757539163146 0.6837575391631456 0.9999999999999993 119.99999999999989 0 1.0000000000000002 0 3
2 14.698595484683793 0.6985954846837924 1. 119.99999999999986 0 0 1. 3
2 14.654415989612499 0.6544159896124985 1.0000000000000004 120.00000000000001 0 1.0000000000000013 0 3
2 14.65319234768531 0.6531923476853109 1.0000000000000004 119.99999999999999 0 0 1.0000000000000009 3
2 14.6185550259974 0.6185550259974005 1.0000000000000007 120. 0 1.0000000000000009 0 3
2 14.603518296033931 0.6035182960339301 0.9999999999999998 119.99999999999997 0 1.0000000000000004 0 3
2 14.634207895902016 0.6342078959020152 1.0000000000000007 120.00000000000006 0 0 1.0000000000000007 3
2 14.592092895085377 0.5920928950853781 1.0000000000000007 120.00000000000003 0 0 1.0000000000000013 3
2 14.55337293708778 0.5533729370877792 1.0000000000000002 120. 0 1.0000000000000002 0 3
2 14.580628290065723 0.5806282900657227 0.9999999999999998 119.99999999999989 0 0 1. 3
2 14.53862065815156 0.5386206581515602 0.9999999999999998 119.99999999999991 0 1.0000000000000007 0 3
2 14.536279132576093 0.5362791325760924 0.9999999999999996 119.9999999999999 0 0.9999999999999998 0 3
2 14.504827374348455 0.5048273743484549 0.9999999999999998 119.99999999999994 0 1. 0 3
2 14.52612688060104 0.5261268806010413 1.0000000000000004 119.99999999999999 0 0 1.0000000000000013 3
2 14.473478908080418 0.4734789080804182 0.9999999999999993 119.99999999999983 0 0.9999999999999992 0 3
2 14.49423403071495 0.4942340307149488 1.0000000000000007 120. 0 0 1.0000000000000009 3
2 14.457654662888514 0.45765466288851303 0.9999999999999996 119.99999999999989 0 0.9999999999999997 0 3
2 14.478484478684976 0.47848447868497607 0.9999999999999993 119.9999999999998 0 0 0.9999999999999989 3
2 14.407435902921364 0.40743590292136417 1. 119.99999999999996 0 1.0000000000000002 0 3
2 14.394416814367133 0.3944168143671333 1.0000000000000007 120.00000000000001 0 1.0000000000000007 0 3
2 14.426507501919676 0.42650750191967685 1.0000000000000002 119.99999999999999 0 0 1.0000000000000004 3
2 14.381907771389224 0.3819077713892253 0.9999999999999998 119.99999999999984 0 0 0.9999999999999994 3
2 14.771844901013596 0.7718449010135957 0 120.00000000000001 0 1.0000000000000004 0 3
2 14.742195169601356 0.7421951696013555 0 120.00000000000003 0 1.0000000000000004 0 3
2 14.714811384593787 0.7148113845937873 0 119.99999999999977 0 0.9999999999999997 0 3
2 14.73871262293014 0.7387126229301416 0 119.99999999999999 0 0 1.0000000000000004 3
2 14.672830333902748 0.6728303339027476 0 119.99999999999987 0 0.9999999999999997 0 3
2 14.701718632445623 0.7017186324456219 0 119.9999999999999 0 0 1.0000000000000007 3
2 14.641998135029953 0.641998135029952 0 119.99999999999997 0 0 1.0000000000000002 3
2 14.605766566479792 0.6057665664797921 0 119.99999999999999 0 1.0000000000000004 0 3
2 14.5628994026412 0.5628994026412008 0 119.99999999999997 0 1.0000000000000002 0 3
2 14.576936668699378 0.5769366686993792 0 119.9999999999999 0 0 1. 3
2 14.53519840742321 0.5351984074232098 0 120. 0 1.0000000000000007 0 3
2 14.539879369495207 0.539879369495207 0 119.99999999999987 0 0 0.9999999999999998 3
2 14.497359197153017 0.497359197153016 0 119.99999999999996 0 1.0000000000000004 0 3
2 14.466291854431216 0.46629185443121474 0 119.9999999999998 0 0 0.9999999999999997 3
2 14.437676093495574 0.4376760934955737 1.9999999999999996 98.99999999999989 0 0.9999999999999999 0.9999999999999999 2
2 14.397887357722695 0.3978873577226956 2.0000000000000004 98.99999999999997 0 2.0000000000000013 0 2
2 14.437676093495433 0.4376760934954336 2.000000000000001 98.99999999999996 1. 0 0 2
2 14.696302876017404 0.6963028760174029 1. 98.99999999999997 0 2.0000000000000004 0 2
2 14.688455567979355 0.688455567979356 1.0000000000000002 99.00000000000003 0 2.000000000000002 0 2
2 14.704061641394432 0.7040616413944321 1.0000000000000002 98.99999999999997 0 1. 1.0000000000000009 3
2 14.648082528168045 0.648082528168045 0.9999999999999996 98.99999999999986 0 1.0000000000000002 1. 3
2 14.604237338187863 0.6042373381878627 0.9999999999999998 98.99999999999991 0 2.0000000000000004 0 2
2 14.616725404470278 0.6167254044702782 1. 98.99999999999991 0 0 2.000000000000001 3
2 14.544995240964925 0.5449952409649244 1. 98.99999999999994 0 2. 0 2
2 14.547565582642655 0.5475655826426555 1.0000000000000002 98.99999999999991 0 1.0000000000000009 1.0000000000000007 3
2 14.527403129912328 0.5274031299123276 1. 98.99999999999997 0 0.9999999999999998 1.0000000000000004 3
2 14.489952895552971 0.48995289555297156 0.9999999999999998 98.99999999999997 0 2.0000000000000004 0 2
2 14.537147932927471 0.5371479329274708 1.0000000000000004 98.9999999999999 0 0 2.000000000000001 3
2 14.704061641394258 0.7040616413942586 1.0000000000000004 98.99999999999989 1.0000000000000007 0 0 3
2 14.648082528166928 0.648082528166927 1.0000000000000002 99. 0.9999999999999997 0 0 3
2 14.547565582641285 0.5475655826412856 0.9999999999999996 98.99999999999993 0.9999999999999992 0 0 3
2 14.527403129911649 0.5274031299116493 0.9999999999999998 98.99999999999991 0.9999999999999999 0 0 3
2 14.87284905783112 0.87284905783112 0 99. 0 2.000000000000002 0 2
2 14.833776897279849 0.8337768972798495 0 98.99999999999986 0 0.9999999999999999 1.0000000000000004 3
2 14.740969687229937 0.740969687229936 0 98.99999999999999 0 2.0000000000000018 0 2
2 14.731889236628895 0.7318892366288949 0 99.00000000000001 0 1.0000000000000009 1.000000000000001 3
2 14.748138671637912 0.7481386716379124 0 98.99999999999987 0 0 2. 3
2 14.692994086293133 0.6929940862931334 0 98.99999999999994 0 1.0000000000000002 1.0000000000000002 3
2 14.656514140244939 0.6565141402449381 0 98.99999999999989 0 1.9999999999999993 0 2
2 14.594456090311 0.5944560903110013 0 98.99999999999987 0 2.0000000000000018 0 2
2 14.612623194307455 0.6126231943074553 0 98.99999999999991 0 0.9999999999999999 0.9999999999999997 3
2 14.604678344622934 0.6046783446229345 0 98.99999999999999 0 0 2.0000000000000004 3
2 14.53065349403227 0.5306534940322701 0 98.99999999999989 0 1.0000000000000002 1. 3
2 14.833776897281192 0.8337768972811918 0 98.99999999999989 1.0000000000000007 0 0 3
2 14.731889236628554 0.7318892366285547 0 98.99999999999991 1.0000000000000004 0 0 3
2 14.692994086292417 0.6929940862924173 0 98.9999999999999 0.9999999999999992 0 0 3
2 14.612623194308512 0.6126231943085123 0 98.99999999999991 1.0000000000000004 0 0 3
2 14.530653494031853 0.5306534940318521 0 98.99999999999996 0.9999999999999997 0 0 3
2 14.696302876017809 0.6963028760178092 0.9999999999999998 79.9999999999999 0 3.0000000000000013 0 2
2 14.696302876018212 0.6963028760182111 1.0000000000000007 79.99999999999993 0 2.0000000000000013 1.0000000000000007 2
2 14.636619772359344 0.6366197723593433 1.0000000000000002 79.99999999999994 0 3.000000000000001 0 2
2 14.636619772358758 0.6366197723587573 1. 79.99999999999994 0 1.9999999999999998 1. 2
2 14.65651414024488 0.6565141402448803 0.9999999999999998 79.99999999999987 0 1. 2. 3
2 14.696302876017656 0.6963028760176553 0.9999999999999998 79.9999999999999 1.0000000000000002 0.9999999999999999 0 2
2 14.636619772357607 0.6366197723576072 0.9999999999999998 79.99999999999994 1.0000000000000004 1.0000000000000007 0 2
2 14.656514140244958 0.6565141402449579 1. 79.99999999999997 1.0000000000000002 0 1.0000000000000002 3
2 14.736091611789984 0.7360916117899838 0 79.99999999999986 0 3.0000000000000004 0 2
2 14.775880347563016 0.7758803475630156 0 79.99999999999986 0 0.9999999999999998 2.0000000000000004 3
2 14.736091611790359 0.7360916117903585 0 79.99999999999996 0 2.0000000000000013 1.0000000000000007 2
2 14.775880347563639 0.7758803475636392 0 79.99999999999996 1. 0 1.0000000000000002 3
2 14.736091611789702 0.7360916117897014 0 79.99999999999997 1. 1.0000000000000002 0 2
2 14.79577471545022 0.7957747154502199 0 62.9999999999999 0 3.000000000000001 1.0000000000000004 2
2 14.795774715449308 0.7957747154493078 0 62.99999999999996 1.0000000000000002 2.000000000000001 0 2
4 14.424225198638329 0.4242251986383291 2. 143.00000000000006 0 0 0 2
4 14.41778172560952 0.4177817256095202 2. 142.99999999999997 0 0 0 2
4 14.407279633192797 0.4072796331927963 1.9999999999999996 142.99999999999997 0 0 0 2
4 14.312325743290204 0.31232574329020424 2. 142.99999999999991 0 0 0 2
4 14.287214834059874 0.28721483405987475 2.0000000000000004 143. 0 0 0 2
4 14.190345573540343 0.19034557354034343 1.9999999999999991 142.99999999999991 0 0 0 2
4 14.68428545405952 0.6842854540595197 0.9999999999999998 142.99999999999991 0 0 0 2
4 14.647770793863513 0.6477707938635138 1.0000000000000002 142.99999999999994 0 0 0 2
4 14.63514125196362 0.6351412519636211 1. 142.99999999999997 0 0 0 2
4 14.605054731038042 0.6050547310380419 1.0000000000000002 143. 0 0 0 2
4 14.571284335650617 0.5712843356506174 1.0000000000000002 142.99999999999991 0 0 0 2
4 14.553546829129111 0.5535468291291101 1.0000000000000004 143.00000000000009 0 0 0 2
4 14.548240779589662 0.5482407795896617 0.9999999999999993 142.99999999999983 0 0 0 2
4 14.524807105065513 0.5248071050655128 0.9999999999999993 142.9999999999997 0 0 0 2
4 14.510074786636412 0.5100747866364126 1. 142.99999999999994 0 0 0 2
4 14.475946994732867 0.4759469947328678 0.9999999999999998 142.99999999999986 0 0 0 2
4 14.460725666671069 0.4607256666710687 0.9999999999999998 142.99999999999977 0 0 0 2
4 14.43756579426885 0.4375657942688485 1. 142.99999999999994 0 0 0 2
4 14.415717729526067 0.4157177295260674 1.0000000000000002 142.99999999999994 0 0 0 2
4 14.388444577771342 0.38844457777134145 0.9999999999999998 143. 0 0 0 2
4 14.386503728293551 0.3865037282935507 1.0000000000000002 143. 0 0 0 2
4 14.311580275067532 0.311580275067533 1. 142.9999999999999 0 0 0 2
4 14.787484921786636 0.7874849217866356 0 143.00000000000009 0 0 0 2
4 14.755664125994263 0.7556641259942627 0 142.9999999999999 0 0 0 2
4 14.728087081478453 0.7280870814784529 0 142.99999999999994 0 0 0 2
4 14.654432173840021 0.6544321738400223 0 142.99999999999994 0 0 0 2
4 14.64397875229902 0.6439787522990207 0 142.99999999999994 0 0 0 2
4 14.607672952892933 0.6076729528929332 0 143. 0 0 0 2
4 14.578454315860988 0.5784543158609877 0 142.99999999999997 0 0 0 2
4 14.554967015119653 0.5549670151196533 0 143.00000000000006 0 0 0 2
4 14.534851348769962 0.5348513487699622 0 142.9999999999999 0 0 0 2
4 14.523754075211842 0.5237540752118424 0 143.0000000000001 0 0 0 2
4 14.494250921655492 0.4942509216554927 0 142.99999999999994 0 0 0 2
4 14.423490786996695 0.4234907869966954 0 142.99999999999986 0 0 0 2
4 14.413565948518597 0.413565948518597 0 143. 0 0 0 2
4 14.386406125314396 0.3864061253143956 0 142.99999999999997 0 0 0 2
4 14.417781725608004 0.4177817256080039 2.0000000000000004 120. 0 1.0000000000000002 0 1
4 14.377992989836367 0.37799298983636653 2.000000000000001 120. 0 0 1.0000000000000007 2
4 14.318309886178248 0.31830988617824896 2.000000000000001 120.00000000000003 0 1.0000000000000007 0 1
4 14.698595484683613 0.6985954846836141 1.0000000000000002 119.99999999999996 0 1.0000000000000004 0 2
4 14.653192347683184 0.6531923476831843 1.0000000000000002 120. 0 1.0000000000000007 0 2
4 14.634207895901087 0.6342078959010866 0.9999999999999993 119.99999999999991 0 1.0000000000000002 0 2
4 14.650148937387502 0.6501489373875029 1.0000000000000007 120.00000000000004 0 0 1.0000000000000007 2
4 14.592092895085695 0.592092895085695 1. 119.99999999999991 0 0.9999999999999998 0 2
4 14.61411281240107 0.6141128124010695 0.9999999999999998 119.99999999999999 0 0 1.0000000000000007 2
4 14.58062829006562 0.58062829006562 1.0000000000000004 120.00000000000003 0 1.0000000000000002 0 2
4 14.593417702684444 0.593417702684445 1.0000000000000002 119.99999999999994 0 0 1.0000000000000004 2
4 14.52612688060004 0.5261268806000405 1. 120. 0 1. 0 2
4 14.494234030714905 0.494234030714905 0.9999999999999998 119.99999999999997 0 1. 0 2
4 14.478484478685264 0.47848447868526384 0.9999999999999998 119.99999999999993 0 1.0000000000000002 0 2
4 14.48146903222529 0.4814690322252894 0.9999999999999993 119.99999999999982 0 0 0.9999999999999994 2
4 14.480878163167906 0.480878163167906 1.0000000000000002 119.99999999999993 0 0 1.0000000000000002 2
4 14.426507501918229 0.4265075019182288 1. 119.99999999999989 0 0.9999999999999998 0 2
4 14.381907771387908 0.38190777138790827 1.0000000000000002 119.99999999999999 0 1.0000000000000002 0 2
4 14.73871262292916 0.7387126229291604 0 119.99999999999994 0 1.0000000000000004 0 2
4 14.735065964526965 0.7350659645269657 0 120.00000000000009 0 0 0.9999999999999944 2
4 14.70171863244621 0.701718632446211 0 119.99999999999986 0 0.9999999999999926 0 2
4 14.641998135030473 0.6419981350304722 0 119.99999999999987 0 0.9999999999999998 0 2
4 14.616725404472293 0.6167254044722931 0 119.99999999999999 0 0 1.0000000000000007 2
4 14.576936668699194 0.5769366686991939 0 119.99999999999991 0 1.0000000000000002 0 2
4 14.539879369494503 0.5398793694945034 0 119.99999999999997 0 1.0000000000000007 0 2
4 14.543147172161815 0.5431471721618151 0 119.99999999999989 0 0 1. 2
4 14.46629185443036 0.46629185443035914 0 119.99999999999991 0 1.0000000000000004 0 2
4 14.43767609349448 0.43767609349447867 2.0000000000000004 99.00000000000001 0 2.0000000000000013 0 1
4 14.704061641393645 0.7040616413936457 1.0000000000000002 98.99999999999999 0 2.0000000000000004 0 2
4 14.64808252816793 0.64808252816793 1.0000000000000002 99.00000000000001 0 2.0000000000000013 0 2
4 14.616725404471175 0.6167254044711752 0.9999999999999993 98.9999999999999 0 0.9999999999999993 0.9999999999999993 2
