M E_int S T a b c
22 0.3968378465872124 0 483.0000000000024 0 4.000000000000013 0
22 0.38734649437446583 0 483. 0 4.000000000000002 0
22 0.3797758370888689 0 482.99999999999966 0 4.000000000000002 0
22 0.3738025706957714 0 482.9999999999995 0 3.9999999999999982 0
22 0.3727011289721983 0 483.0000000000003 0 3.999999999999999 0
22 0.3501260928670195 0 483.00000000000045 0 3.9999999999999964 0
22 0.342203350787816 0 482.9999999999997 0 3.999999999999991 0
22 0.341391251458286 0 482.9999999999991 0 3.99999999999999 0
22 0.32943230064007706 0 483.00000000000057 0 4.000000000000009 0
22 0.30668250733799246 0 482.9999999999995 0 4.000000000000002 0
22 0.3060906736355605 0 483.00000000000006 0 4. 0
22 0.29176113904282786 0 483.00000000000136 0 4.000000000000005 0
22 0.27605823487405595 0 483.0000000000007 0 4.000000000000009 0
22 0.27429168106483387 0 482.99999999999903 0 3.999999999999995 0
22 0.26569622348119215 0 483.0000000000004 0 3.9999999999999987 0
22 0.2544811326790336 0 482.9999999999999 0 4.000000000000009 0
22 0.24423301886193316 0 483.00000000000017 0 3.999999999999996 0
22 0.23607741467541118 0 482.99999999999864 0 3.999999999999996 0
22 0.2250299783713963 0 483.00000000000057 0 4.000000000000001 0
22 0.20819422283844302 0 483.00000000000057 0 3.999999999999999 0
22 0.19579560840492405 0 482.99999999999966 0 3.999999999999991 0
22 0.1892557958867585 0 483.0000000000002 0 3.999999999999997 0
22 0.1709420391420061 0 482.99999999999943 0 3.9999999999999973 0
22 0.1537166354757425 0 483.0000000000019 0 4.0000000000000115 0
22 0.1450782526885916 0 483.00000000000074 0 3.9999999999999996 0
22 0.10103692620973222 0 483.00000000000057 0 4.00000000000001 0
22 0.09223500751686434 0 483. 0 4.000000000000002 0
22 0 0 483.00000000000136 0 4.000000000000011 0
22 0 3.000000000000001 439.99999999999983 0 4.999999999999999 0
22 0.29842138532561835 2. 439.99999999999903 0 5.000000000000002 0
22 0.2860347638376958 2.0000000000000004 440.0000000000003 0 4.999999999999995 0
22 0.278088623464938 1.9999999999999987 439.9999999999997 0 4.999999999999998 0
22 0.24988807486727527 1.9999999999999982 439.99999999999955 0 4.999999999999999 0
22 0.24185425345427006 2.0000000000000013 440.0000000000003 0 4.999999999999995 0
22 0.22973163936780963 2.000000000000002 440.0000000000007 0 5.000000000000017 0
22 0.19640736023844826 2.000000000000001 440.0000000000002 0 5.000000000000001 0
22 0.17569193125357022 1.9999999999999973 439.99999999999955 0 4.999999999999992 0
22 0.16569665547547158 2.0000000000000013 440.0000000000005 0 5.000000000000014 0
22 0.11890369147208929 1.9999999999999973 439.9999999999997 0 4.999999999999989 0
22 0.07790802851321871 1.9999999999999996 440.0000000000002 0 5.000000000000002 0
22 0 2.0000000000000013 439.9999999999994 0 5.000000000000006 0
22 0.4974493397841442 1.0000000000000002 439.99999999999994 0 5.000000000000003 0
22 0.4884761430993417 0.9999999999999998 440.00000000000006 0 4.999999999999994 0
22 0.4682625670506709 0.9999999999999993 439.99999999999886 0 4.999999999999997 0
22 0.44678356992916524 1. 439.99999999999983 0 4.999999999999996 0
22 0.4345168485604791 1.0000000000000007 439.9999999999999 0 5.000000000000009 0
22 0.4254460996762956 1.000000000000001 440.00000000000074 0 5.000000000000007 0
22 0.40544756413843563 0.9999999999999984 439.9999999999994 0 4.999999999999981 0
22 0.40111611521350393 0.9999999999999989 439.9999999999992 0 4.999999999999994 0
22 0.3976587195695612 0.9999999999999991 439.9999999999997 0 4.999999999999992 0
22 0.3899250058002578 0.9999999999999993 440.0000000000004 0 4.999999999999999 0
22 0.37719548592727553 1.0000000000000004 439.9999999999999 0 5.000000000000005 0
22 0.3727746569554061 0.9999999999999989 440.00000000000017 0 4.999999999999989 0
22 0.37034196868756153 1.0000000000000007 439.9999999999999 0 4.99999999999999 0
22 0.36407967030836325 1.0000000000000007 440.00000000000045 0 5.000000000000007 0
22 0.35255923996514765 1. 439.99999999999966 0 4.999999999999997 0
22 0.34105933657279724 1.000000000000001 439.9999999999999 0 4.999999999999999 0
22 0.33954223350794716 1. 439.99999999999966 0 5.000000000000004 0
22 0.31046457694518403 1.0000000000000002 440.00000000000074 0 5.0000000000000036 0
22 0.3044787140780086 1.000000000000001 439.9999999999995 0 5.000000000000002 0
22 0.29807597722102536 0.9999999999999984 439.99999999999915 0 4.999999999999995 0
22 0.2892806637409275 1.0000000000000002 440.0000000000008 0 4.999999999999996 0
22 0.2849877141923144 0.9999999999999991 439.99999999999903 0 4.999999999999995 0
22 0.2754430096554299 1.0000000000000004 439.9999999999999 0 5.000000000000002 0
22 0.27474680263957935 1.0000000000000002 440.0000000000003 0 5.000000000000005 0
22 0.27181428745984015 0.9999999999999998 439.99999999999943 0 4.999999999999994 0
22 0.2561668748418064 0.9999999999999993 440.0000000000003 0 5.000000000000003 0
22 0.2506024341905386 1. 440.0000000000001 0 5.000000000000002 0
22 0.24488260919577493 1.0000000000000002 439.9999999999996 0 4.999999999999997 0
22 0.23062645071845736 1.0000000000000002 440.0000000000005 0 4.9999999999999964 0
22 0.22526477514378157 1.0000000000000004 440.0000000000006 0 5.000000000000009 0
22 0.22131756850249226 1.0000000000000007 439.99999999999994 0 5.000000000000004 0
22 0.20966404466057922 0.9999999999999987 439.9999999999996 0 4.999999999999985 0
22 0.20113121192406438 1.0000000000000007 440.0000000000003 0 5.000000000000014 0
22 0.1916660584731229 1.0000000000000013 440.0000000000008 0 4.9999999999999964 0
22 0.17221888423867218 0.9999999999999982 439.9999999999995 0 4.999999999999987 0
22 0.16722533869775927 0.999999999999998 439.99999999999955 0 4.999999999999994 0
22 0.15160141823950135 1.000000000000001 440.00000000000097 0 5.00000000000001 0
22 0.1476043444961125 0.9999999999999998 439.9999999999997 0 4.999999999999994 0
22 0.12647338973232314 0.9999999999999998 439.99999999999983 0 4.999999999999997 0
22 0.08964871934027321 1.0000000000000009 440.0000000000014 0 5.000000000000011 0
22 0.07961853787982198 1.0000000000000004 440.00000000000074 0 4.999999999999998 0
22 0 1.0000000000000009 440.0000000000003 0 5.000000000000002 0
22 0.5592922116435304 0 439.99999999999966 0 4.999999999999992 0
22 0.5081669683254909 0 440.00000000000034 0 5.000000000000001 0
22 0.4971557301192578 0 440.00000000000057 0 4.9999999999999964 0
22 0.46711782093593157 0 439.99999999999875 0 4.999999999999993 0
22 0.4395154613324271 0 439.9999999999992 0 5. 0
22 0.42398275904524324 0 439.99999999999966 0 5.0000000000000036 0
22 0.40456622956932636 0 439.9999999999998 0 5. 0
22 0.39801313942427996 0 440.0000000000002 0 5.000000000000006 0
22 0.39415880347011706 0 439.9999999999998 0 4.999999999999999 0
22 0.38154383266222996 0 440. 0 5.000000000000004 0
22 0.3749264946329932 0 439.9999999999996 0 4.999999999999994 0
22 0.35832971152659937 0 440.00000000000017 0 5.000000000000009 0
22 0.35209957375300355 0 440.00000000000034 0 4.9999999999999964 0
22 0.34327753251016857 0 439.99999999999915 0 4.999999999999995 0
22 0.34021987613950844 0 440.000000000001 0 5.0000000000000115 0
22 0.3073310265496991 0 440.00000000000017 0 4.999999999999991 0
22 0.28836616136866533 0 439.9999999999994 0 4.999999999999996 0
22 0.2727068394360925 0 439.99999999999966 0 4.999999999999996 0
22 0.269341333363233 0 439.99999999999966 0 5.000000000000003 0
22 0.24534691162029273 0 440.00000000000034 0 5.000000000000005 0
22 0.2252059376468513 0 439.9999999999998 0 5.000000000000011 0
22 0.20641445528498437 0 440.0000000000002 0 5.000000000000003 0
22 0.19601573789173526 0 439.99999999999983 0 4.999999999999999 0
22 0.18381830524871973 0 439.99999999999955 0 4.999999999999995 0
22 0.1546737966084302 0 439.99999999999903 0 4.999999999999993 0
22 0.10447663300765031 0 440.00000000000057 0 5.000000000000007 0
22 0.298527540128286 1.9999999999999982 399. 0 5.999999999999999 0
22 0.28927375280272 2. 398.9999999999998 0 6.000000000000005 0
22 0.2779621047837326 2. 398.99999999999983 0 6.000000000000006 0
22 0.25991403613608527 2.000000000000001 399. 0 6.0000000000000115 0
22 0.2481927717001943 2.0000000000000018 399.00000000000057 0 6.000000000000011 0
22 0.2089131880046442 2.0000000000000013 399.00000000000074 0 6.000000000000011 0
22 0.17958289986409076 1.9999999999999987 398.9999999999995 0 5.999999999999995 0
22 0.1503312171133983 1.9999999999999982 399. 0 5.999999999999991 0
22 0.07300908413682484 2.0000000000000027 399.00000000000045 0 6.000000000000009 0
22 0 2.0000000000000018 399.00000000000034 0 6.000000000000003 0
22 0.49746684602121927 1.0000000000000007 399.0000000000002 0 6.000000000000003 0
22 0.4704919085759153 0.9999999999999989 398.99999999999966 0 5.999999999999991 0
22 0.4488335848046544 0.9999999999999998 398.99999999999943 0 6. 0
22 0.43519036079952617 0.9999999999999991 399.0000000000001 0 5.999999999999993 0
22 0.41060276581132904 1.000000000000002 399.00000000000085 0 6.000000000000009 0
22 0.4072382596125135 1. 399. 0 6.000000000000002 0
22 0.398132512417162 0.9999999999999998 399.0000000000008 0 5.999999999999993 0
22 0.3971314252229689 0.9999999999999991 398.9999999999994 0 5.999999999999988 0
22 0.38590041119024376 0.9999999999999998 399.0000000000003 0 6.000000000000004 0
22 0.3710802399477212 1.0000000000000016 399.00000000000097 0 5.999999999999999 0
22 0.3484680041694917 0.9999999999999989 398.9999999999998 0 5.999999999999989 0
22 0.33958813544604627 0.9999999999999998 398.9999999999997 0 6.000000000000003 0
22 0.3361484938849661 1. 399.0000000000013 0 5.9999999999999964 0
22 0.3096812389482136 0.9999999999999991 398.99999999999955 0 5.999999999999996 0
22 0.2975771032799352 1.0000000000000013 399.00000000000045 0 6.000000000000004 0
22 0.2854829498950318 1. 399.00000000000017 0 5.999999999999994 0
22 0.2774695383511993 1.0000000000000007 399.0000000000002 0 5.999999999999998 0
22 0.27550601075587317 0.9999999999999989 399. 0 5.999999999999999 0
22 0.2674333943329273 0.9999999999999989 398.9999999999991 0 5.999999999999986 0
22 0.2472005033988155 1.0000000000000007 399.0000000000002 0 5.999999999999996 0
22 0.24152656007521903 1.0000000000000002 398.99999999999966 0 5.999999999999997 0
22 0.22807265029353502 0.9999999999999998 398.99999999999966 0 5.999999999999986 0
22 0.22403708696335897 0.9999999999999982 398.99999999999915 0 5.99999999999999 0
22 0.19240013802739897 1.0000000000000007 399.00000000000045 0 6.0000000000000036 0
22 0.18637779313039296 0.9999999999999998 398.9999999999997 0 5.9999999999999964 0
22 0.1690570008782664 1.0000000000000007 399.00000000000074 0 6.000000000000014 0
22 0.1529002369654645 1.0000000000000002 398.9999999999996 0 6.00000000000001 0
22 0.11874307891649004 1.0000000000000002 398.99999999999983 0 5.999999999999998 0
22 0.08268414962809953 1. 398.9999999999987 0 5.999999999999986 0
22 0.5678851809172307 0 398.9999999999997 0 6.000000000000002 0
22 0.5349967333317306 0 399. 0 6.000000000000004 0
22 0.49693524947838297 0 398.99999999999983 0 5.9999999999999964 0
22 0.46857762106394807 0 398.99999999999903 0 6.000000000000003 0
22 0.46054784854540787 0 398.9999999999997 0 5.9999999999999964 0
22 0.4377346402833823 0 399.000000000001 0 6.00000000000001 0
22 0.4088344670375033 0 398.9999999999993 0 6.000000000000005 0
22 0.39858903836570697 0 399.0000000000001 0 6.00000000000001 0
22 0.3957503137063065 0 399.00000000000114 0 6.000000000000015 0
22 0.39208851422913693 0 398.9999999999996 0 5.999999999999994 0
22 0.3817190007671876 0 399.00000000000017 0 6.0000000000000036 0
22 0.3732100961809943 0 399.00000000000017 0 6.000000000000006 0
22 0.3424428527694276 0 399.0000000000008 0 6.000000000000003 0
22 0.33827284238392313 0 398.99999999999966 0 5.999999999999996 0
22 0.32460393783375396 0 398.9999999999997 0 5.9999999999999885 0
22 0.30396649555406535 0 399. 0 5.999999999999996 0
22 0.27822760342263647 0 398.99999999999983 0 5.9999999999999964 0
22 0.26509223402735094 0 399.00000000000017 0 5.999999999999995 0
22 0.25903560754245414 0 399.0000000000005 0 5.9999999999999964 0
22 0.22278845335543812 0 398.99999999999915 0 5.999999999999992 0
22 0.2150974788166529 0 399.00000000000045 0 6.000000000000011 0
22 0.18477344168722998 0 399. 0 5.9999999999999964 0
22 0.15335014097227398 0 398.99999999999955 0 5.999999999999989 0
22 0.09185903445298138 0 399.0000000000003 0 6.000000000000009 0
22 0 2.999999999999998 359.9999999999999 0 6.999999999999998 0
22 0.29840028305477545 2. 359.99999999999994 0 7.0000000000000036 0
22 0.28033484478798293 2.0000000000000013 360.00000000000074 0 7.0000000000000115 0
22 0.25439193360802836 2. 360.0000000000002 0 7.000000000000001 0
22 0.23546241403138674 1.9999999999999996 359.99999999999943 0 7.000000000000011 0
22 0.1662825274331578 2.0000000000000018 360.0000000000004 0 7.000000000000002 0
22 0.1210535083480428 1.9999999999999996 360.0000000000001 0 6.999999999999993 0
22 0.4993377019176416 1.0000000000000002 359.9999999999995 0 6.999999999999993 0
22 0.49504073650459773 1.0000000000000002 360.0000000000005 0 7.000000000000012 0
22 0.4661339168832195 1.0000000000000007 359.9999999999998 0 7.000000000000011 0
22 0.44272810182271477 0.9999999999999993 359.99999999999983 0 6.999999999999999 0
22 0.43080413228273573 0.9999999999999998 360. 0 6.999999999999999 0
22 0.40578796338484735 1.0000000000000004 360.0000000000002 0 7.000000000000019 0
22 0.39684592438568783 1.0000000000000004 359.99999999999983 0 7.000000000000003 0
22 0.39030778604731114 1.0000000000000007 360.0000000000008 0 7.0000000000000036 0
22 0.38137021163517004 1. 359.9999999999991 0 7.000000000000006 0
22 0.3709669885937136 1.0000000000000007 359.99999999999994 0 7.000000000000003 0
22 0.3634990860383329 1.000000000000001 360.00000000000006 0 6.999999999999998 0
22 0.3398873129712847 0.9999999999999989 359.999999999999 0 6.999999999999993 0
22 0.33481861707422395 1.0000000000000007 359.9999999999999 0 7.000000000000007 0
22 0.3032515145178236 0.9999999999999991 359.99999999999994 0 6.9999999999999964 0
22 0.29658221331053647 0.9999999999999998 360.0000000000002 0 7.000000000000013 0
22 0.2823422885485482 1.0000000000000002 360.00000000000085 0 7.0000000000000115 0
22 0.2717038841502642 1.0000000000000004 360.00000000000034 0 7.000000000000008 0
22 0.25705149974299607 1.0000000000000009 359.9999999999998 0 7.000000000000015 0
22 0.2432150899577665 1.0000000000000009 360.00000000000045 0 7.000000000000004 0
22 0.2287169854988719 0.9999999999999998 359.99999999999983 0 6.999999999999993 0
22 0.21767975745427978 1.0000000000000004 360.00000000000034 0 7.000000000000018 0
22 0.20255979866933738 0.9999999999999998 359.99999999999994 0 6.999999999999989 0
22 0.17214939578508376 1.0000000000000009 359.99999999999955 0 6.999999999999998 0
22 0.14292266876579932 1. 359.99999999999994 0 7.000000000000001 0
22 0.07877361207828629 0.9999999999999998 360.00000000000045 0 6.999999999999995 0
22 0.5613550078368907 0 359.9999999999996 0 6.999999999999997 0
22 0.5011785286270596 0 359.9999999999996 0 6.999999999999996 0
22 0.49640536039833694 0 359.99999999999983 0 6.999999999999997 0
22 0.46361137138556036 0 360.00000000000045 0 6.9999999999999964 0
22 0.4394148233202997 0 359.9999999999994 0 6.999999999999997 0
22 0.4000906953409144 0 360.0000000000012 0 7.000000000000022 0
22 0.39871024562145346 0 360.0000000000004 0 6.999999999999998 0
22 0.381054736220125 0 359.9999999999995 0 6.999999999999996 0
22 0.36263540308228626 0 359.99999999999983 0 6.999999999999996 0
22 0.35243676415830644 0 359.9999999999997 0 6.999999999999987 0
22 0.34076820231797156 0 360.0000000000003 0 7.000000000000001 0
22 0.30839142466595243 0 359.999999999999 0 6.9999999999999885 0
22 0.2683405443355334 0 359.99999999999966 0 6.999999999999995 0
22 0.22596826190879055 0 359.99999999999955 0 6.999999999999985 0
22 0.1919955400727606 0 359.99999999999966 0 6.999999999999994 0
22 0.15907404532072386 0 360.0000000000011 0 7.000000000000011 0
22 0.2994752557001719 1.9999999999999996 323.0000000000003 0 7.999999999999997 0
22 0.2900970666708943 1.999999999999997 323.00000000000006 0 8.000000000000002 0
22 0.2467181057924916 1.9999999999999978 323.00000000000045 0 7.999999999999996 0
22 0.2039955368079411 2.0000000000000018 323.0000000000002 0 8.000000000000002 0
22 0.06820334570369448 1.9999999999999991 323.0000000000005 0 8. 0
22 0.49792234316622824 1.0000000000000009 323.00000000000045 0 8.000000000000002 0
22 0.4713004332076298 1.0000000000000002 322.9999999999999 0 8.000000000000009 0
22 0.44558176218583534 0.9999999999999998 322.99999999999966 0 8.000000000000002 0
22 0.4300870836066839 0.9999999999999993 322.9999999999992 0 7.9999999999999964 0
22 0.3963953697092536 0.9999999999999991 322.9999999999998 0 7.999999999999989 0
22 0.3917399587837934 1.0000000000000002 323.0000000000008 0 7.999999999999992 0
22 0.37208618053778486 1. 322.99999999999994 0 7.999999999999989 0
22 0.3509515255530819 1.0000000000000016 323.0000000000001 0 8.000000000000014 0
22 0.3329768595250297 0.9999999999999993 323.0000000000001 0 7.9999999999999964 0
22 0.3082712484582343 0.9999999999999984 322.99999999999926 0 7.999999999999989 0
22 0.29557037503531214 0.9999999999999996 323.00000000000006 0 8.000000000000004 0
22 0.27904845557968805 0.9999999999999984 322.99999999999903 0 7.999999999999985 0
22 0.24715327879785884 1.0000000000000007 323.0000000000005 0 8.000000000000012 0
22 0.22109067816741967 1. 322.9999999999998 0 7.9999999999999805 0
22 0.1819385725261365 0.9999999999999993 322.9999999999993 0 7.999999999999983 0
22 0.16506310417192527 0.9999999999999993 323. 0 7.999999999999998 0
22 0.5789130942368635 0 323. 0 8. 0
22 0.533759558491043 0 322.9999999999997 0 8.000000000000009 0
22 0.4956093910838448 0 323.0000000000002 0 8.000000000000005 0
22 0.4685803940228226 0 322.99999999999926 0 7.99999999999999 0
22 0.4524076582083397 0 323. 0 7.999999999999987 0
22 0.41990033842976304 0 322.9999999999992 0 7.999999999999993 0
22 0.40483664545002757 0 323.0000000000002 0 8.000000000000004 0
22 0.397032151800412 0 323.00000000000017 0 7.999999999999986 0
22 0.37429836222841634 0 323.0000000000002 0 7.999999999999991 0
22 0.342157547721595 0 322.99999999999955 0 8.000000000000004 0
22 0.3192334719436089 0 323.0000000000001 0 7.999999999999996 0
22 0.2935624031569375 0 323.0000000000006 0 8.000000000000027 0
22 0.2675988820440473 0 323.0000000000004 0 8.000000000000007 0
22 0.21090198401604202 0 322.99999999999994 0 7.999999999999987 0
22 0.15314535945012078 0 323.0000000000003 0 7.999999999999994 0
22 0.29795434616532895 2.000000000000001 288.0000000000004 0 9.000000000000014 0
22 0.2661451757680571 1.9999999999999991 287.99999999999994 0 8.999999999999993 0
22 0.14961092599433198 2. 288.00000000000006 0 8.999999999999996 0
22 0.5098068678443773 0.9999999999999991 287.9999999999997 0 8.999999999999993 0
22 0.49513300099311164 1.0000000000000016 288.0000000000001 0 9.000000000000002 0
22 0.46281812001400474 1.0000000000000004 287.9999999999997 0 8.99999999999999 0
22 0.42362697579094927 1.0000000000000004 288. 0 9.000000000000002 0
22 0.40663778762068414 0.9999999999999987 288.0000000000003 0 9.000000000000004 0
22 0.3986369474803237 1. 287.99999999999983 0 8.999999999999993 0
22 0.392744428458921 1. 287.9999999999998 0 9.000000000000002 0
22 0.36522664939141536 1.0000000000000009 287.99999999999994 0 8.999999999999998 0
22 0.3314911272743743 0.9999999999999998 287.99999999999983 0 9. 0
22 0.29245804189432295 1.0000000000000007 288.0000000000005 0 9.000000000000014 0
22 0.27322366074178167 1.0000000000000002 287.99999999999994 0 9.000000000000005 0
22 0.2464936632340521 0.9999999999999993 288.00000000000017 0 9.000000000000002 0
22 0.23431177517471322 0.9999999999999991 288.0000000000003 0 9.000000000000007 0
22 0.1318128655110239 0.9999999999999998 288.00000000000017 0 9. 0
22 0.5646387164185993 0 287.9999999999998 0 8.99999999999998 0
22 0.4943222532903208 0 288. 0 8.999999999999998 0
22 0.4606500435114838 0 288.00000000000034 0 9.000000000000007 0
22 0.4021362293268011 0 288.0000000000004 0 9.000000000000014 0
22 0.38352386290844154 0 287.99999999999994 0 9.000000000000002 0
22 0.35578292724933497 0 287.99999999999994 0 8.999999999999995 0
22 0.34537609143989834 0 288.0000000000003 0 9.00000000000001 0
22 0.23930491158563896 0 288. 0 9.000000000000002 0
22 0.3030770369348078 1.9999999999999991 254.99999999999974 0 9.999999999999991 0
22 0.22412371205709614 1.9999999999999987 254.9999999999999 0 10. 0
22 0.49972931774358176 0.9999999999999998 255.0000000000002 0 9.999999999999998 0
22 0.4634330778884082 1.0000000000000007 255.00000000000006 0 10.000000000000002 0
22 0.4498194726118647 0.9999999999999998 255.0000000000001 0 9.999999999999991 0
22 0.39168744957603807 1.0000000000000004 255.00000000000028 0 10.000000000000012 0
22 0.3629933603325753 0.9999999999999998 254.99999999999991 0 9.999999999999979 0
22 0.3392487084075978 0.9999999999999993 254.99999999999966 0 9.999999999999998 0
22 0.29538745516782355 0.9999999999999993 254.99999999999957 0 9.999999999999991 0
22 0.1989530636475988 1.0000000000000002 254.9999999999999 0 10.000000000000002 0
22 0.5937606283522843 0 254.99999999999991 0 10.000000000000009 0
22 0.5276652943846111 0 255.0000000000001 0 10.000000000000004 0
22 0.49141004175017744 0 254.9999999999997 0 9.999999999999993 0
22 0.46690560790036617 0 254.99999999999994 0 10.000000000000004 0
22 0.44069449197186056 0 255.0000000000004 0 10.000000000000016 0
22 0.3942137577574195 0 255.00000000000026 0 9.99999999999999 0
22 0.338798727329192 0 255.00000000000014 0 10.000000000000009 0
22 0.32018666064893964 0 254.99999999999991 0 9.999999999999993 0
22 0.19013051442989226 0 255.00000000000009 0 9.999999999999993 0
22 0.2785211504108165 1.9999999999999991 223.99999999999943 0 10.999999999999982 0
22 0.5237798882282573 1.0000000000000002 224.0000000000001 0 10.999999999999982 0
22 0.49059121254847626 1. 224.00000000000006 0 11.000000000000014 0
22 0.42335108092906004 1.000000000000002 224.00000000000034 0 11.000000000000023 0
22 0.4066724508433294 0.9999999999999998 224.00000000000003 0 11. 0
22 0.37795880204132143 0.9999999999999993 223.99999999999994 0 10.999999999999975 0
22 0.3000953878439771 1.0000000000000007 224.00000000000023 0 11.00000000000002 0
22 0.2515720997375996 1.0000000000000016 224.00000000000017 0 10.999999999999995 0
22 0.5692002740799894 0 224.0000000000001 0 10.999999999999991 0
22 0.4856810196865125 0 224.0000000000004 0 11.000000000000002 0
22 0.41174534207050284 0 223.9999999999996 0 10.999999999999996 0
22 0.39225336355661666 0 223.99999999999991 0 11.000000000000027 0
22 0.3083627022405471 1.9999999999999991 194.99999999999997 0 11.999999999999998 0
22 0.5039579965355184 1.0000000000000007 195.00000000000026 0 12.000000000000014 0
22 0.46369173137439446 1.000000000000001 194.99999999999972 0 12.000000000000004 0
22 0.360299328513088 1.000000000000001 195.00000000000009 0 12.000000000000005 0
22 0.6116625820759929 0 195.0000000000004 0 12.000000000000018 0
22 0.49292371213085445 0 194.9999999999998 0 12.000000000000004 0
22 0.4557718900255762 0 194.99999999999983 0 11.999999999999996 0
22 0.34328414290579407 0 195.00000000000009 0 12.000000000000004 0
22 0.5397624947321245 0.9999999999999993 168.00000000000006 0 13.000000000000005 0
22 0.44817771035653486 1.0000000000000004 168.0000000000003 0 12.999999999999998 0
22 0.39223156703637174 1. 168. 0 12.999999999999998 0
22 0.5744498727223091 0 167.99999999999972 0 13.000000000000009 0
22 0.4327025015310905 0 167.99999999999952 0 12.999999999999998 0
22 0.48243842124730746 1. 143.00000000000026 0 13.999999999999998 0
22 0.6324195462018845 0 143.00000000000026 0 14.000000000000004 0
22 0.4717178714981397 0 142.9999999999999 0 14.000000000000009 0
22 0.5570423008216351 0.9999999999999998 120.00000000000006 0 15.000000000000014 0
22 0.6565141402540695 0 99.0000000000002 0 16.00000000000002 0
23 0 3.0000000000000013 727.9999999999999 0 0 0
23 0 3.0000000000000013 728.0000000000014 0 0 0
23 0 3.0000000000000013 728.0000000000006 0 0 0
23 0 2.9999999999999973 727.9999999999997 0 0 0
23 0 3.0000000000000027 727.9999999999999 0 0 0
23 0 2.999999999999997 727.9999999999997 0 0 0
23 0.2984155755363755 2. 727.9999999999995 0 0 0
23 0.28678732203115953 2. 727.9999999999995 0 0 0
23 0.28017290620678537 2.0000000000000004 727.9999999999992 0 0 0
23 0.27852342610662223 2.0000000000000004 728.0000000000015 0 0 0
23 0.27843935186218205 1.9999999999999978 727.9999999999993 0 0 0
23 0.2768549478559064 1.9999999999999973 727.9999999999994 0 0 0
23 0.25782827646650747 2.0000000000000018 728.0000000000003 0 0 0
23 0.25609861621991026 2. 728.0000000000006 0 0 0
23 0.2511168404892855 1.9999999999999964 727.9999999999994 0 0 0
23 0.24868201177461005 2.000000000000001 728.0000000000011 0 0 0
23 0.24077881910522314 1.9999999999999996 728.0000000000003 0 0 0
23 0.23881190748232872 1.9999999999999973 727.9999999999984 0 0 0
23 0.23810995388292938 2. 728.0000000000003 0 0 0
23 0.23620110067378347 2.000000000000001 728.0000000000009 0 0 0
23 0.23373564921843296 1.9999999999999996 728.0000000000002 0 0 0
23 0.22548616561007556 1.9999999999999991 728. 0 0 0
23 0.20589053551928105 2.000000000000001 728.0000000000014 0 0 0
23 0.1997659099925018 2.0000000000000018 728.0000000000007 0 0 0
23 0.19888820379197603 2.0000000000000018 728.0000000000002 0 0 0
23 0.19335490202992744 2.0000000000000004 728.0000000000006 0 0 0
23 0.1865051540936458 1.9999999999999991 728.0000000000001 0 0 0
23 0.18156515721912853 1.9999999999999987 727.9999999999983 0 0 0
23 0.17608275147304092 2. 727.9999999999997 0 0 0
23 0.17146743466564685 2.000000000000001 727.9999999999995 0 0 0
23 0.1707929905806009 2. 728.0000000000009 0 0 0
23 0.16714352680760838 2.000000000000004 728.0000000000005 0 0 0
23 0.15948631408565753 2.000000000000001 727.9999999999977 0 0 0
23 0.15728499119502615 1.999999999999997 727.9999999999986 0 0 0
23 0.15198493550140998 2.0000000000000018 728.0000000000023 0 0 0
23 0.14690636304080962 2.000000000000001 728.0000000000003 0 0 0
23 0.13496519820678304 1.9999999999999982 727.9999999999982 0 0 0
23 0.13244073609304768 2.0000000000000036 728.0000000000014 0 0 0
23 0.11970306226757713 2.000000000000004 728.0000000000019 0 0 0
23 0.1182043682724226 2.0000000000000018 727.9999999999993 0 0 0
23 0.10317421251555992 2. 728.0000000000006 0 0 0
23 0.09546810088431164 2.0000000000000018 728.0000000000018 0 0 0
23 0.09430556306082719 2. 727.9999999999998 0 0 0
23 0.08719346041714608 2.0000000000000004 727.9999999999992 0 0 0
23 0.07959895220476261 2.000000000000001 728. 0 0 0
23 0 2.000000000000003 728. 0 0 0
23 0 2.0000000000000044 728.0000000000022 0 0 0
23 0 2.000000000000001 728.0000000000002 0 0 0
23 0 2.0000000000000036 728.0000000000018 0 0 0
23 0 2.0000000000000013 728.0000000000007 0 0 0
23 0 1.9999999999999982 727.9999999999989 0 0 0
23 0 2.0000000000000036 728.0000000000022 0 0 0
23 0 2. 727.9999999999995 0 0 0
23 0 1.9999999999999978 727.9999999999993 0 0 0
23 0 2.0000000000000018 728.0000000000025 0 0 0
23 0 2.0000000000000004 728.0000000000008 0 0 0
23 0 1.9999999999999996 728.0000000000011 0 0 0
23 0.49735945411361215 1.0000000000000007 727.9999999999997 0 0 0
23 0.4786467158178001 1.0000000000000002 728.0000000000009 0 0 0
23 0.4687127592551111 1.0000000000000004 728.0000000000009 0 0 0
23 0.44564198311149394 0.9999999999999998 728.0000000000005 0 0 0
23 0.4386657729152579 1.0000000000000002 728.0000000000003 0 0 0
23 0.4295981882210093 1.0000000000000004 728.0000000000005 0 0 0
23 0.4219175966924625 1.000000000000001 727.9999999999995 0 0 0
23 0.40948086259598876 1.0000000000000007 728.0000000000013 0 0 0
23 0.405857791730219 0.9999999999999998 727.9999999999998 0 0 0
23 0.40510579378288747 0.9999999999999991 728.0000000000007 0 0 0
